ID,F1.1,F1.2,F1.3
110846017071,女,北京,未知
110846017274,女,北京,未知
110846110573,未知,福建,未知
110846117278,男,浙江,未知
110846117471,女,福建,未知
110846117473,男,上海,未知
110846117577,女,北京,未知
110846117978,女,北京,70后
110846172372,女,广东,未知
110846210876,未知,广西,未知
110846217076,未知,广东,未知
110846217275,女,北京,未知
110846217873,未知,浙江,未知
110846310578,未知,北京,未知
110846317474,女,北京,70后
110846317771,男,湖北,未知
110846410973,女,山东,70后
110846472072,女,江苏,未知
110846472079,男,上海,未知
110846517576,未知,浙江,未知
110846517778,未知,湖北,未知
110846617074,未知,广东,未知
110846617270,女,山东,未知
110846617474,未知,上海,未知
110846617872,男,北京,未知
110846710576,未知,广东,未知
110846710975,男,上海,未知
110846717770,未知,浙江,未知
110846717879,未知,广西,未知
110846810970,未知,广东,未知
110846817079,未知,北京,未知
110846817179,女,广东,未知
110846817471,未知,江苏,未知
110846872376,女,新疆,未知
110846910973,男,广东,60后
110846910977,男,北京,未知
110846917075,未知,上海,未知
110846917176,女,北京,80后
110846917378,女,广东,未知
110846917670,男,未知,未知
110846917770,女,上海,未知
110846917871,未知,上海,未知
110846972273,未知,未知,未知
110847017071,未知,上海,未知
110847017176,女,北京,未知
110847017476,未知,上海,未知
110847117178,女,四川,未知
110847117871,未知,上海,未知
110847210574,男,上海,60后
110847210870,未知,上海,未知
110847210976,女,上海,未知
110847217071,女,浙江,未知
110847217270,未知,北京,未知
110847217372,男,北京,未知
110847217470,男,江苏,60后
110847217471,男,上海,未知
110847317975,未知,北京,未知
110847317979,未知,北京,未知
110847410574,男,上海,60后
110847410877,未知,上海,未知
110847417170,未知,湖南,未知
110847417577,未知,山东,未知
110847417777,未知,云南,未知
110847417979,未知,未知,未知
110847510870,未知,江苏,未知
110847517078,女,未知,未知
110847517577,未知,浙江,未知
110847517676,未知,北京,未知
110847517876,未知,广东,未知
110847572371,女,湖北,60后
110847617178,未知,北京,未知
110847710578,未知,北京,未知
110847717074,女,北京,未知
110847717171,未知,浙江,未知
110847717270,女,北京,未知
110847717571,未知,广东,未知
110847717771,女,北京,未知
110847717871,女,未知,未知
110847717873,女,上海,未知
110847717970,男,北京,未知
110847772275,未知,上海,未知
110847810873,女,北京,未知
110847810974,男,山东,未知
110847810978,未知,浙江,未知
110847817370,未知,江苏,未知
110847817379,女,贵州,60后
110847917172,未知,上海,未知
110847917179,未知,江苏,未知
110847917375,女,北京,未知
110847917874,女,上海,未知
110848110979,未知,浙江,未知
110848117073,女,上海,未知
110848117473,未知,江苏,未知
110848117674,未知,江西,未知
110848117772,未知,浙江,未知
110848210872,未知,北京,未知
110848210971,未知,北京,未知
110848210972,未知,广东,未知
110848217776,男,贵州,未知
110848310971,未知,北京,未知
110848317070,男,上海,未知
110848317175,未知,北京,未知
110848317878,未知,上海,未知
110848410973,未知,上海,未知
110848417174,女,湖北,未知
110848417274,未知,上海,未知
110848417370,未知,上海,未知
110848417871,未知,上海,未知
110848517072,未知,上海,未知
110848517473,未知,上海,未知
110848610877,未知,上海,未知
110848617178,女,未知,70后
110848617275,未知,北京,未知
110848617375,女,北京,60后
110848710870,男,未知,未知
110848717170,男,江苏,未知
110848717371,未知,上海,未知
110848810874,未知,上海,70后
110848817275,未知,上海,未知
110848817378,未知,上海,未知
110848817671,女,黑龙江,未知
110848817879,未知,浙江,未知
110848910973,男,北京,未知
110848917574,女,上海,60后
110849117375,女,未知,未知
110849117579,女,广东,未知
110849117674,男,上海,80后
110849117773,未知,河南,未知
110849210573,女,上海,60后
110849210574,男,北京,60后
110849217776,未知,湖北,未知
110849217879,男,广东,未知
110849310970,未知,上海,未知
110849317073,男,上海,未知
110849317472,女,内蒙古,未知
110849417072,未知,福建,未知
110849417075,未知,上海,未知
110849417277,女,上海,未知
110849417474,女,浙江,未知
110849517074,女,天津,未知
110849617177,男,四川,未知
110849617779,未知,江苏,未知
110849710972,未知,广东,未知
110849717479,未知,天津,未知
110849717774,未知,上海,未知
110849810973,女,山东,未知
110849810976,未知,北京,未知
110849817479,男,广东,未知
110849817579,男,北京,70后
110849817674,未知,广东,未知
110849817873,女,江苏,未知
110849817876,女,天津,未知
110849917473,女,北京,未知
110849917677,未知,上海,未知
110870010575,女,四川,未知
110870017078,未知,上海,未知
110870017277,女,上海,未知
110870017370,男,天津,未知
110870210572,未知,未知,未知
110870217473,男,上海,未知
110870217673,女,广东,未知
110870217778,女,未知,未知
110870310570,女,上海,未知
110870310574,男,北京,未知
110870310974,男,上海,未知
110870317076,女,上海,未知
110870317273,女,北京,未知
110870317374,未知,未知,未知
110870317375,女,未知,未知
110870317673,男,上海,未知
110870317678,未知,上海,未知
110870417074,男,上海,未知
110870417274,未知,福建,未知
110870610877,未知,北京,未知
110870710874,男,上海,未知
110870710973,女,北京,未知
110870717076,未知,陕西,未知
110870717274,女,湖北,未知
110870717372,未知,辽宁,未知
110870717673,未知,广东,未知
110870810976,未知,北京,未知
110871010573,未知,广东,未知
110871010578,女,未知,未知
110871010879,未知,福建,未知
110871010978,未知,上海,未知
110871017074,男,西藏,未知
110871017174,女,上海,未知
110871017176,女,上海,未知
110871017379,女,未知,未知
110871017470,男,广东,未知
110871017472,未知,广东,未知
110871017478,女,江苏,未知
110871110975,女,未知,未知
110871117370,男,北京,未知
110871117976,未知,未知,未知
110871171774,未知,贵州,未知
110871173279,未知,未知,未知
110871173374,男,湖北,未知
110871179675,女,上海,未知
110871210870,未知,湖北,未知
110871210873,女,山东,60后
110871217373,女,北京,未知
110871217779,女,辽宁,60后
110871310871,未知,上海,未知
110871310873,未知,未知,未知
110871317476,未知,上海,60后
110871317574,未知,北京,未知
110871317677,男,北京,未知
110871317679,未知,北京,未知
110871372070,男,北京,未知
110871410579,未知,湖北,未知
110871417070,未知,新疆,未知
110871417276,未知,广东,未知
110871417372,女,上海,未知
110871417474,男,广东,未知
110871417679,未知,广东,未知
110871417779,女,广东,未知
110871517076,未知,上海,未知
110871517374,男,江苏,未知
110871517470,未知,广东,未知
110871517472,未知,北京,未知
110871617071,未知,未知,未知
110871617073,未知,广东,未知
110871617079,未知,北京,未知
110871672270,女,上海,未知
110871672279,未知,未知,未知
110871672376,未知,上海,未知
110871672777,未知,上海,未知
110871710978,未知,天津,未知
110871717370,未知,上海,未知
110871717372,未知,江苏,未知
110871717673,男,北京,未知
110871810978,男,安徽,未知
110871817571,女,山东,未知
110871871271,男,福建,未知
110871871278,未知,广东,未知
110871872171,女,江苏,未知
110871872876,未知,北京,未知
110871917171,女,广东,未知
110871917179,女,河北,未知
110871917370,女,上海,未知
110871917677,男,未知,未知
110871917771,未知,上海,未知
110871917775,男,天津,未知
110872010977,男,河南,未知
110872110576,女,上海,未知
110872110871,男,北京,60后
110872117073,未知,上海,未知
110872210870,男,河南,未知
110872217379,女,上海,70后
110872317073,未知,黑龙江,未知
110872317371,男,北京,未知
110872410872,女,上海,80后
110872410874,未知,江苏,未知
110872410973,未知,上海,未知
110872417275,未知,江苏,未知
110872417372,未知,北京,未知
110872417375,女,上海,未知
110872510574,未知,上海,未知
110872517679,男,未知,未知
110872610871,男,未知,未知
110872610876,男,未知,未知
110872617272,未知,天津,未知
110872617379,女,上海,80后
110872710875,男,上海,未知
110872817278,未知,湖南,未知
110872910971,未知,浙江,未知
110872917478,男,河南,70后
110873017272,男,吉林,未知
110873017275,女,上海,未知
110873017276,未知,北京,未知
110873017776,未知,上海,未知
110873110570,未知,天津,未知
110873117272,女,广东,未知
110873117273,未知,上海,未知
110873117673,未知,北京,未知
110873217378,男,广西,未知
110873410570,未知,浙江,未知
110873417072,未知,安徽,未知
110873417371,未知,上海,未知
110873417376,未知,辽宁,未知
110873510972,未知,广东,未知
110873517474,女,北京,未知
110873710872,男,山东,未知
110873717071,女,上海,60后
110873717678,女,上海,未知
110873817071,未知,上海,未知
110873910872,未知,北京,未知
110873917775,未知,山东,未知
110874010576,女,北京,未知
110874010875,未知,北京,未知
110874010879,男,北京,未知
110874010973,男,甘肃,60后
110874017076,男,北京,未知
110874017374,未知,上海,未知
110874017679,女,江苏,70后
110874017774,未知,福建,未知
110874017879,女,未知,未知
110874117175,未知,北京,未知
110874117271,女,上海,未知
110874117279,未知,江苏,未知
110874210871,女,广西,未知
110874210971,男,北京,未知
110874217476,男,天津,未知
110874310579,未知,上海,未知
110874310872,未知,新疆,未知
110874310970,未知,上海,未知
110874317376,女,北京,未知
110874317377,女,浙江,未知
110874372071,女,江苏,未知
110874410873,男,未知,未知
110874417275,女,重庆,未知
110874510973,女,辽宁,未知
110874517670,未知,上海,未知
110874617070,未知,北京,未知
110874617173,男,未知,未知
110874617278,男,浙江,未知
110874617475,女,未知,80后
110874717078,未知,上海,未知
110874717277,女,上海,未知
110874717377,男,上海,未知
110874810572,女,未知,未知
110874810576,未知,北京,未知
110874810872,未知,未知,未知
110874817078,未知,广东,未知
110874817378,未知,北京,未知
110874817477,女,广东,未知
110874910973,男,广东,70后
110874917076,未知,上海,未知
110875110579,男,上海,80后
110875110876,男,江苏,未知
110875110976,未知,上海,80后
110875117076,女,江苏,60后
110875117274,未知,上海,未知
110875117276,男,北京,未知
110875117279,女,上海,未知
110875117674,未知,北京,未知
110875210975,男,山东,未知
110875210979,女,广东,未知
110875217073,男,北京,未知
110875217675,女,广东,60后
110875317374,未知,未知,未知
110875510575,未知,广东,未知
110875517273,未知,北京,未知
110875710576,女,未知,70后
110875710578,男,北京,未知
110875717274,女,上海,未知
110875817070,女,江苏,未知
110875817275,女,广东,未知
110875817377,男,北京,未知
110876010579,女,浙江,未知
110876110573,女,上海,未知
110876210879,未知,福建,未知
110876217376,女,北京,未知
110876310978,女,上海,未知
110876410573,男,未知,未知
110876410971,女,广东,未知
110876510578,未知,福建,未知
110876610978,未知,上海,未知
110876617272,女,广东,未知
110876617273,未知,广东,未知
110876710579,未知,天津,未知
110876710871,女,未知,未知
110876717272,未知,上海,未知
110876717274,未知,广东,未知
110876810870,男,福建,未知
110876810874,未知,广东,未知
110876810878,女,未知,未知
110876817373,女,北京,未知
110876910975,女,四川,未知
110876917073,未知,辽宁,未知
110878010579,男,未知,未知
110878110878,未知,山西,未知
110878210971,未知,天津,未知
110878217074,女,江苏,未知
110878217377,未知,天津,未知
