ID,F2.3.1,F2.3.2,F2.3.3,F2.3.4,F2.3.5,F2.3.6,F2.3.7,F2.3.8,F2.3.9,F2.3.10,F2.3.11,F2.3.12,F2.3.13,F2.3.14,F2.3.15,F2.3.16,F2.3.17,F2.3.18,F2.3.19,F2.3.20,F2.3.21,F2.3.22,F2.3.23,F2.3.24
110107114064,30.0,18.0,12.0,7.0,7.0,0.0,4.0,8.0,1.0,2.0,0.0,1.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,0.0,NA
110107114564,17.0,9.0,8.0,6.0,2.0,1.0,0.0,4.0,3.0,1.0,0.0,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,0.0,0.0
110107116267,39.0,12.0,27.0,12.0,0.0,0.0,0.0,18.0,7.0,2.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,0.0,0.0
110107116421,37.0,12.0,25.0,10.0,0.0,2.0,0.0,14.0,7.0,2.0,1.0,1.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA
110107118360,33.5,14.0,19.5,11.0,1.5,0.5,1.0,9.0,6.0,1.5,1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110107118563,18.0,10.0,8.0,7.0,0.0,3.0,0.0,2.0,3.0,1.0,1.0,1.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA
110107118869,34.0,15.0,19.0,9.0,3.0,3.0,0.0,13.0,4.0,2.0,0.0,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,0.0,0.0
110107135567,21.0,9.0,12.0,9.0,0.0,0.0,0.0,6.0,3.0,1.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,NA
110107173924,26.0,11.0,15.0,7.0,0.0,4.0,0.0,7.0,4.0,2.0,1.0,1.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA
110107212426,24.0,7.0,17.0,3.0,1.0,3.0,0.0,13.0,3.0,1.0,0.0,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,0.0,0.0
110107212927,13.666666666666666,2.3333333333333335,11.333333333333334,2.3333333333333335,0.0,0.0,0.0,6.0,4.0,1.3333333333333333,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,0.0,0.0
110107214669,10.0,4.0,6.0,4.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,0.0,0.0
110107216020,17.5,4.5,13.0,4.5,0.0,0.0,0.0,9.0,3.0,1.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,0.0,0.0
110107216627,24.0,8.0,16.0,7.0,0.0,0.0,1.0,9.0,3.0,2.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA
110107216821,36.0,21.0,15.0,1.0,1.0,18.0,1.0,6.0,7.0,2.0,0.0,0.0,36.0,21.0,15.0,1.0,1.0,18.0,1.0,6.0,7.0,2.0,0.0,0.0
110107216921,35.666666666666664,25.0,10.666666666666666,5.0,6.333333333333333,6.666666666666667,7.0,5.333333333333333,4.333333333333333,1.0,0.0,0.0,53.5,37.5,16.0,7.5,9.5,10.0,10.5,8.0,6.5,1.5,0.0,0.0
110107218865,27.0,12.0,15.0,12.0,0.0,0.0,0.0,9.0,3.0,1.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,NA
110107314067,16.0,5.0,11.0,5.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
110107314169,14.0,9.0,5.0,7.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,0.0,NA
110107314260,42.0,23.0,19.0,11.0,2.0,1.0,9.0,14.0,1.0,2.0,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110107314362,14.5,5.5,9.0,5.0,0.5,0.0,0.0,6.0,2.0,1.0,0.0,0.0,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,0.0,0.0
110107314862,50.0,14.5,35.5,10.5,1.0,2.5,0.5,20.0,10.5,1.0,2.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110107316226,7.0,1.0,6.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,NA,NA,NA,0.0,0.0,NA,0.0,NA,NA,NA,0.0,0.0
110107318364,62.0,26.0,36.0,21.0,3.0,0.0,2.0,20.0,12.0,2.0,1.0,1.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA
110107318561,17.0,10.0,7.0,10.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,17.0,10.0,7.0,10.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0
110107318567,36.0,10.0,26.0,8.0,0.0,1.0,1.0,13.0,9.0,2.0,1.0,1.0,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA
110107318967,34.0,13.0,21.0,13.0,0.0,0.0,0.0,15.0,5.0,1.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,0.0,0.0
110107333060,17.5,6.5,11.0,6.5,0.0,0.0,0.0,6.0,3.0,0.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
110107335462,15.0,5.5,9.5,2.5,0.5,2.5,0.0,4.5,4.0,1.0,0.0,0.0,30.0,11.0,19.0,5.0,1.0,5.0,0.0,9.0,8.0,2.0,0.0,0.0
110107335660,11.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,1.0,2.0,NA,0.0,NA,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA
110107335962,14.0,4.0,10.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
110107373824,22.0,7.0,15.0,6.0,1.0,0.0,0.0,8.0,4.0,1.0,1.0,1.0,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA
110107412127,49.0,24.666666666666668,24.333333333333332,3.3333333333333335,6.666666666666667,11.666666666666666,3.0,14.0,6.333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110107412462,14.0,5.5,8.5,4.5,1.0,0.0,0.0,4.5,1.5,1.5,0.5,0.5,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA
110107412762,14.0,6.5,7.5,5.0,1.0,0.5,0.0,2.5,1.5,1.5,1.0,1.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA
110107414062,43.0,11.0,32.0,8.0,1.0,2.0,0.0,20.0,11.0,1.0,0.0,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,0.0,0.0
110107416328,13.0,4.0,9.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA
110107416629,22.0,14.0,8.0,6.0,3.0,0.0,5.0,4.0,0.0,2.0,1.0,1.0,22.0,14.0,8.0,6.0,3.0,0.0,5.0,4.0,0.0,2.0,1.0,1.0
110107418763,54.0,36.0,18.0,22.0,0.0,13.0,1.0,15.0,1.0,1.0,0.0,1.0,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.0,NA
110107473228,19.5,8.5,11.0,8.0,0.0,0.5,0.0,4.0,3.5,1.5,1.0,1.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA
110107514969,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NA,0.0,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA
110107518764,40.0,12.0,28.0,9.0,2.0,1.0,0.0,19.0,5.0,1.0,2.0,1.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA
110107535065,24.0,9.5,14.5,7.5,0.0,2.0,0.0,6.0,4.75,1.75,1.0,1.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA
110107573925,28.0,9.0,19.0,6.5,0.0,2.0,0.5,11.5,4.0,1.5,1.0,1.0,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA
110107610262,32.0,9.0,23.0,9.0,0.0,0.0,0.0,8.0,9.0,2.0,2.0,2.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,NA
110107614061,77.5,35.0,42.5,33.0,1.5,0.0,0.5,23.5,15.0,2.0,1.0,1.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA
110107614266,14.666666666666666,5.333333333333333,9.333333333333334,4.0,0.6666666666666666,0.0,0.6666666666666666,4.666666666666667,1.6666666666666667,1.3333333333333333,1.0,0.6666666666666666,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA
110107614368,31.0,19.0,12.0,16.0,0.0,3.0,0.0,6.0,2.0,2.0,1.0,1.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA
110107618664,22.0,11.5,10.5,10.0,1.0,0.5,0.0,5.5,2.0,1.0,1.0,1.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA
110107618762,18.0,4.0,14.0,4.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
110107633069,66.0,30.0,36.0,26.0,0.0,4.0,0.0,21.0,6.0,1.0,5.0,3.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA
110107635161,37.0,18.0,19.0,17.0,0.0,1.0,0.0,12.0,4.0,1.0,1.0,1.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA
110107635963,29.0,17.333333333333332,11.666666666666666,17.0,0.3333333333333333,0.0,0.0,6.0,2.3333333333333335,0.6666666666666666,1.3333333333333333,1.3333333333333333,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA
110107673925,42.0,24.0,18.0,4.0,5.0,2.0,13.0,11.0,4.0,1.0,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110107716624,41.0,19.0,22.0,9.0,0.0,8.0,2.0,15.0,3.0,2.0,1.0,1.0,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA
110107735669,190.0,115.0,75.0,6.0,13.0,86.0,10.0,47.0,26.0,2.0,0.0,0.0,190.0,115.0,75.0,6.0,13.0,86.0,10.0,47.0,26.0,2.0,0.0,0.0
110107735864,22.0,8.0,14.0,7.0,1.0,0.0,0.0,8.0,3.0,1.0,1.0,1.0,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA
110107773620,31.0,16.0,15.0,7.0,6.0,2.0,1.0,9.0,4.0,1.0,0.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA
110107810261,22.0,4.0,18.0,3.0,1.0,0.0,0.0,9.0,4.0,3.0,1.0,1.0,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA
110107816821,33.333333333333336,15.666666666666666,17.666666666666668,6.333333333333333,2.0,5.666666666666667,1.6666666666666667,9.333333333333334,5.0,1.3333333333333333,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110107816825,18.0,8.5,9.5,6.5,0.0,2.0,0.0,4.5,1.5,1.5,1.0,1.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA
110107818868,18.0,6.0,12.0,5.0,0.0,1.0,0.0,6.0,2.0,2.0,1.0,1.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA
110107835264,41.0,15.0,26.0,11.0,1.0,3.0,0.0,9.0,12.0,3.0,1.0,1.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA
110107910662,16.0,4.0,12.0,3.0,0.0,1.0,0.0,7.0,2.0,1.0,1.0,1.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA
110107914167,22.75,7.75,15.0,5.0,0.25,2.5,0.0,7.25,3.75,2.0,1.0,1.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA
110108012629,37.0,19.5,17.5,9.0,5.0,3.5,2.0,10.5,2.5,1.5,1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110108014969,27.0,7.0,20.0,7.0,0.0,0.0,0.0,11.0,5.0,2.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,NA
110108018468,47.0,19.0,28.0,15.0,1.0,3.0,0.0,19.0,5.0,2.0,1.0,1.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA
110108018765,126.0,43.0,83.0,39.0,2.0,2.0,0.0,67.0,12.0,2.0,1.0,1.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA
110108035961,45.0,21.0,24.0,14.0,3.0,0.0,4.0,11.0,9.0,2.0,1.0,1.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA
110108110462,33.0,19.0,14.0,13.0,3.0,2.0,1.0,8.0,2.0,2.0,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110108112126,41.0,20.0,21.0,6.0,2.0,8.0,4.0,15.0,3.0,1.0,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110108114965,14.0,7.0,7.0,4.0,2.0,1.0,0.0,4.0,2.0,1.0,0.0,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,0.0,0.0
110108116223,13.0,3.0,10.0,1.0,0.0,0.0,2.0,5.0,3.0,2.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,0.0,0.0
110108133069,165.66666666666666,117.66666666666667,48.0,12.666666666666666,12.333333333333334,76.66666666666667,16.0,30.666666666666668,13.333333333333334,1.6666666666666667,1.3333333333333333,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110108133768,44.0,24.0,20.0,11.0,3.0,8.0,2.0,8.0,7.0,3.0,1.0,1.0,44.0,24.0,20.0,11.0,3.0,8.0,2.0,8.0,7.0,3.0,1.0,1.0
110108135666,48.5,20.0,28.5,9.5,3.0,5.5,2.0,16.5,8.5,1.5,1.0,1.0,97.0,40.0,57.0,19.0,6.0,11.0,4.0,33.0,17.0,3.0,2.0,2.0
110108173129,41.0,24.0,17.0,18.0,5.0,1.0,0.0,14.0,2.0,1.0,0.0,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,0.0,0.0
110108214060,14.0,3.0,11.0,1.0,1.0,0.0,1.0,7.0,2.5,1.5,0.0,0.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,0.0,0.0
110108214264,18.5,11.5,7.0,3.6666666666666665,3.5,0.3333333333333333,4.0,2.3333333333333335,1.0,1.0,1.5,1.1666666666666667,55.5,34.5,21.0,11.0,10.5,1.0,12.0,7.0,3.0,3.0,4.5,3.5
110108214763,24.0,11.0,13.0,8.0,0.0,3.0,0.0,6.0,3.0,2.0,1.0,1.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA
110108216527,65.0,29.0,36.0,7.0,4.0,14.0,4.0,24.0,9.0,1.0,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110108218466,13.0,7.0,6.0,5.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.0,NA
110108218762,25.0,13.0,12.0,13.0,0.0,0.0,0.0,6.0,2.0,3.0,0.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,0.0,NA
110108235766,9.0,2.0,7.0,1.6666666666666667,0.0,0.3333333333333333,0.0,3.6666666666666665,2.3333333333333335,1.0,0.0,0.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,0.0,0.0
110108314369,50.0,28.0,22.0,4.0,8.5,14.0,1.5,14.5,6.5,1.0,0.0,0.0,50.0,28.0,22.0,4.0,8.5,14.0,1.5,14.5,6.5,1.0,0.0,0.0
110108314766,23.25,9.25,14.0,8.0,0.0,1.25,0.0,7.25,3.5,1.25,1.0,1.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA
110108314863,46.0,11.0,35.0,9.0,1.0,1.0,0.0,20.0,10.0,3.0,1.0,1.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA
110108318767,90.0,51.0,39.0,20.0,6.0,20.0,5.0,19.0,13.0,3.0,2.0,2.0,90.0,51.0,39.0,20.0,6.0,20.0,5.0,19.0,13.0,3.0,2.0,2.0
110108335565,14.0,2.0,12.0,2.0,0.0,0.0,0.0,8.0,3.0,1.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,0.0,0.0
110108418660,66.0,38.0,28.0,18.0,6.0,4.0,10.0,15.0,9.0,2.0,1.0,1.0,66.0,38.0,28.0,18.0,6.0,4.0,10.0,15.0,9.0,2.0,1.0,1.0
110108473727,23.0,12.0,11.0,6.0,5.0,1.0,0.0,5.0,4.0,2.0,0.0,0.0,23.0,12.0,11.0,6.0,5.0,1.0,0.0,5.0,4.0,2.0,0.0,0.0
110108510163,46.0,17.0,29.0,14.0,2.0,0.0,1.0,20.0,5.0,2.0,1.0,1.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA
110108516428,27.0,15.0,12.0,10.0,0.0,3.0,2.0,6.0,2.0,2.0,1.0,1.0,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA
110108610169,59.0,36.0,23.0,5.0,7.0,8.0,16.0,14.0,5.0,2.0,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110108610565,23.0,9.0,14.0,8.0,0.0,1.0,0.0,5.0,5.0,2.0,1.0,1.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA
110108614863,17.0,4.0,13.0,4.0,0.0,0.0,0.0,6.0,3.0,2.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,NA
110108616525,30.0,9.0,21.0,4.0,3.0,2.0,0.0,13.0,6.0,2.0,0.0,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,0.0,0.0
110108633866,43.0,24.0,19.0,4.0,4.0,16.0,0.0,10.0,6.0,1.0,1.0,1.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA
110108710160,46.0,13.0,33.0,6.0,5.0,2.0,0.0,16.0,12.0,3.0,1.0,1.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA
110108712127,34.5,16.5,18.0,6.5,4.5,2.0,3.5,12.0,3.5,1.5,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110108714166,31.25,22.25,9.0,0.5,2.25,19.5,0.0,4.25,3.75,1.0,0.0,0.0,31.25,22.25,9.0,0.5,2.25,19.5,0.0,4.25,3.75,1.0,0.0,0.0
110108714766,38.0,16.0,22.0,7.0,3.0,5.0,1.0,15.0,3.0,2.0,0.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA
110108716127,54.0,27.0,27.0,1.0,2.0,9.0,15.0,14.0,11.0,2.0,0.0,0.0,54.0,27.0,27.0,1.0,2.0,9.0,15.0,14.0,11.0,2.0,0.0,0.0
110108716227,12.0,4.0,8.0,1.0,0.0,3.0,0.0,3.0,4.0,1.0,0.0,0.0,12.0,4.0,8.0,1.0,0.0,3.0,0.0,3.0,4.0,1.0,0.0,0.0
110108716726,36.0,21.0,15.0,14.0,0.0,7.0,0.0,12.0,1.0,1.0,0.0,1.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,0.0,NA
110108718268,18.0,3.0,15.0,3.0,0.0,0.0,0.0,6.0,7.0,2.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,0.0,0.0
110108718560,17.0,9.0,8.0,7.0,1.0,1.0,0.0,2.5,2.0,1.5,1.0,1.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA
110108718666,21.0,13.0,8.0,13.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,0.0,0.0
110108718764,54.0,41.0,13.0,29.0,5.0,7.0,0.0,8.0,3.0,1.0,1.0,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,0.0
110108733865,38.0,17.0,21.0,13.0,3.0,1.0,0.0,10.0,6.0,1.0,2.0,2.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA
110108735460,19.0,7.0,12.0,3.0,0.5,3.5,0.0,6.5,2.5,1.25,1.0,0.75,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA
110108771027,12.0,2.0,10.0,2.0,0.0,0.0,0.0,6.0,3.0,1.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,0.0,0.0
110108771221,173.0,63.0,110.0,61.0,1.0,1.0,0.0,83.0,21.0,2.0,2.0,2.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA
110108773125,17.0,3.0,14.0,2.0,0.0,1.0,0.0,5.0,3.0,2.0,2.0,2.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA
110108814163,30.5,17.5,13.0,12.0,1.5,1.5,2.5,6.0,2.5,1.5,1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110108816726,21.0,6.0,15.0,5.0,0.0,1.0,0.0,5.0,4.0,2.0,2.0,2.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA
110108818465,24.0,8.0,16.0,6.0,0.0,2.0,0.0,11.0,4.0,1.0,0.0,0.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,0.0,0.0
110108818860,23.0,1.0,22.0,1.0,0.0,0.0,0.0,11.0,10.0,1.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,0.0,0.0
110108873921,66.0,3.0,63.0,3.0,0.0,0.0,0.0,20.0,43.0,0.0,0.0,0.0,66.0,3.0,63.0,3.0,0.0,0.0,0.0,20.0,43.0,0.0,0.0,0.0
110108910465,24.0,2.0,22.0,2.0,0.0,0.0,0.0,13.0,8.0,1.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,0.0,0.0
110108914867,35.0,19.0,16.0,4.0,4.0,9.0,2.0,8.0,6.0,2.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0
110108916423,11.0,1.0,10.0,1.0,0.0,0.0,0.0,2.0,6.0,2.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,0.0,0.0
110108918560,207.33333333333334,176.66666666666666,30.666666666666668,54.666666666666664,15.333333333333334,6.0,100.66666666666667,23.333333333333332,4.666666666666667,1.3333333333333333,0.6666666666666666,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110108935161,15.666666666666666,8.333333333333334,7.333333333333333,4.666666666666667,1.3333333333333333,2.3333333333333335,0.0,2.0,2.3333333333333335,1.3333333333333333,1.0,0.6666666666666666,23.5,12.5,11.0,7.0,2.0,3.5,0.0,3.0,3.5,2.0,1.5,1.0
110108973825,12.0,1.0,11.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,0.0,0.0
110109012424,62.0,43.0,19.0,18.0,1.0,23.0,1.0,12.0,5.0,2.0,0.0,0.0,62.0,43.0,19.0,18.0,1.0,23.0,1.0,12.0,5.0,2.0,0.0,0.0
110109018763,14.6,5.4,9.2,4.2,0.0,1.2,0.0,6.6,1.6,1.0,0.0,0.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,0.0,0.0
110109035167,42.0,23.0,19.0,9.0,3.0,6.0,5.0,11.0,5.0,3.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0
110109071523,33.0,12.0,21.0,12.0,0.0,0.0,0.0,13.0,7.0,1.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,0.0,0.0
110109073624,33.333333333333336,23.666666666666668,9.666666666666666,6.0,3.3333333333333335,14.333333333333334,0.0,5.333333333333333,3.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,50.0,35.5,14.5,9.0,5.0,21.5,0.0,8.0,4.5,1.0,0.5,0.5
110109073724,17.0,5.0,12.0,5.0,0.0,0.0,0.0,8.0,2.0,0.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
110109073728,58.90909090909091,30.181818181818183,28.727272727272727,6.636363636363637,6.181818181818182,17.272727272727273,0.09090909090909091,15.727272727272727,10.090909090909092,0.8181818181818182,1.1818181818181819,0.9090909090909091,64.8,33.2,31.6,7.3,6.8,19.0,0.1,17.3,11.1,0.9,1.3,1.0
110109073825,18.0,7.0,11.0,7.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
110109073929,42.0,17.0,25.0,16.0,0.0,1.0,0.0,16.0,5.0,2.0,1.0,1.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA
110109112122,23.0,12.0,11.0,11.0,1.0,0.0,0.0,3.0,4.0,3.0,0.0,1.0,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,0.0,NA
110109112927,22.0,6.0,16.0,6.0,0.0,0.0,0.0,8.0,4.0,2.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,NA
110109116627,39.0,15.0,24.0,13.0,1.0,1.0,0.0,16.0,4.0,2.0,1.0,1.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA
110109116928,73.0,34.0,39.0,14.0,4.0,14.0,2.0,21.0,13.0,3.0,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110109117724,18.0,5.0,13.0,4.0,1.0,0.0,0.0,7.0,3.0,3.0,0.0,0.0,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,0.0,0.0
110109117826,19.0,6.0,13.0,6.0,0.0,0.0,0.0,7.0,2.0,2.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,NA
110109135163,14.0,2.0,12.0,2.0,0.0,0.0,0.0,6.0,4.0,2.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,0.0,0.0
110109135660,12.333333333333334,6.333333333333333,6.0,4.333333333333333,0.3333333333333333,1.6666666666666667,0.0,2.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA
